0.763,0.701,0.824,3.36E-05,0.711,0.394477366,0.111
0.622,0.783,0.388,0,0.946,0.392998969,0.0971
0.325,0.674,0.813,1.69E-06,0.601,0.381602993,0.122
0.896,0.231,0.391,0.778,0.0669,0.402904229,0.981
0.0472,0.782,0.363,0,0.27,0.500954798,0.149
0.0181,0.207,0.977,0,0.661,0.777858542,0.342
0.249,0.645,0.599,3.26E-05,0.961,0.751682703,0.0923
0.306,0.611,0.55,0.00659,0.622,0.322376769,0.112
0.992,0.421,0.0576,0.907,0.0706,0.425593515,0.0864
0.228,0.378,0.448,0.00517,0.223,0.671960149,0.0969
0.427,0.682,0.638,0.858,0.975,0.454282628,0.0721
0.00891,0.642,0.778,7.58E-06,0.607,0.410772586,0.106
0.00211,0.355,0.907,0,0.219,0.616261545,0.179
0.29,0.637,0.74,1.89E-05,0.85,0.431096437,0.377
0.732,0.484,0.435,6.25E-05,0.635,0.76109927,0.158
0.89,0.442,0.146,0,0.2,0.306837175,0.178
0.00515,0.695,0.724,0.0572,0.961,0.530576123,0.634
0.704,0.777,0.459,0.000255,0.589,0.408686403,0.0869
0.167,0.711,0.482,6.47E-06,0.21,0.373028291,0.162
0.994,0.378,0.0159,0.875,0.0399,0.410308533,0.0764
9.76E-05,0.217,0.978,0,0.606,0.562620376,0.497
0.641,0.745,0.389,0.00311,0.778,0.388140793,0.0997
0.908,0.395,0.152,0.869,0.166,0.400551114,0.116
0.234,0.676,0.591,3.99E-05,0.777,0.364901214,0.125
0.809,0.335,0.396,0.00426,0.132,0.314520732,0.0862
0.519,0.663,0.676,0.000161,0.527,0.374371168,0.0898
0.532,0.363,0.789,0.00666,0.256,0.304948112,0.414
0.106,0.789,0.753,4.08E-05,0.81,0.453966416,0.298
1.81E-06,0.441,0.941,0.857,0.525,0.417926384,0.365
0.0677,0.708,0.615,1.70E-05,0.469,0.321588291,0.626
0.0816,0.825,0.96,0.00107,0.821,0.55432082,0.0593
0.234,0.62,0.696,0,0.868,0.553782848,0.231
0.149,0.468,0.697,0.177,0.447,0.739822675,0.115
0.000198,0.34,0.93,0.107,0.128,0.63631025,0.405
0.849,0.283,0.333,0.0209,0.0916,0.650083981,0.12
0.0245,0.202,0.853,9.50E-05,0.37,0.413232474,0.143
0.143,0.552,0.308,0.000177,0.383,0.588849602,0.312
0.902,0.526,0.248,0,0.673,0.39927805,0.0839
0.969,0.633,0.476,0.812,0.958,0.48897157,0.119
0.972,0.313,0.0277,0.921,0.0399,0.416279614,0.106
0.407,0.583,0.726,0,0.429,0.483924487,0.0681
0.0181,0.332,0.742,0.00709,0.451,0.457773288,0.31
0.207,0.721,0.496,1.46E-05,0.844,0.451913087,0.0938
0.0693,0.846,0.721,1.82E-05,0.252,0.485246831,0.254
0.469,0.717,0.186,0,0.213,0.419215875,0.46
0.424,0.742,0.559,0,0.495,0.414604098,0.226
0.758,0.245,0.385,0.372,0.039,0.511020217,0.0833
0.0372,0.421,0.61,0,0.713,0.335136156,0.288
0.0381,0.659,0.431,0.0146,0.459,0.599329793,0.233
0.306,0.59,0.561,0.000164,0.676,0.324101566,0.125
0.985,0.251,0.164,0.748,0.0676,0.543179457,0.109
0.242,0.458,0.395,1.16E-06,0.124,0.574977311,0.137
0.887,0.227,0.157,0.933,0.127,0.596722065,0.217
0.48,0.427,0.826,0.942,0.961,0.789636438,0.09
0.776,0.545,0.659,0.4,0.825,0.756105574,0.165
0.000271,0.337,0.86,7.44E-05,0.129,0.493102868,0.0864
0.00285,0.442,0.761,0.735,0.252,0.722020312,0.0945
0.0372,0.864,0.543,2.67E-06,0.728,0.393918861,0.109
0.0665,0.661,0.899,0.000102,0.98,0.634716866,0.1
8.49E-05,0.547,0.94,0.00281,0.493,0.59473855,0.26
0.16,0.561,0.355,5.53E-06,0.187,0.459953923,0.264
0.749,0.365,0.279,0.008,0.141,0.357279257,0.183
0.988,0.225,0.0319,0.251,0.314,0.34121401,0.0695
0.00261,0.717,0.829,0.0147,0.729,0.591523036,0.106
0.587,0.381,0.634,8.83E-06,0.241,0.585441076,0.987
0.0433,0.503,0.619,2.19E-05,0.442,0.472101418,0.0855
0.916,0.533,0.00877,0.482,0.109,0.27873942,0.0969
0.95,0.653,0.243,5.30E-06,0.793,0.549166964,0.0849
0.0143,0.86,0.646,0,0.711,0.390013429,0.155
0.503,0.654,0.27,0,0.361,0.278460167,0.121
0.705,0.745,0.558,0,0.577,0.328540863,0.429
0.615,0.812,0.495,0,0.957,0.464241274,0.076
0.83,0.369,0.352,0.827,0.126,0.462504158,0.104
0.00113,0.355,0.501,0.635,0.125,0.388354339,0.0948
0.816,0.37,0.481,0,0.379,0.344745736,0.192
0.828,0.686,0.358,0.452,0.612,0.326877667,0.11
0.363,0.536,0.64,0,0.289,0.58512897,0.0948
0.583,0.468,0.332,0.958,0.139,0.533048331,0.689
0.787,0.14,0.0867,0.0595,0.0631,0.352088441,0.127
0.708,0.307,0.0515,0.631,0.154,0.525882213,0.42
0.929,0.473,0.824,0.0547,0.923,0.679475333,0.866
0.119,0.617,0.905,0.00117,0.769,0.426525726,0.77
0.995,0.354,0.00237,0.933,0.0738,0.274932548,0.0667
0.902,0.17,0.206,0.199,0.0501,0.449658531,0.0927
0.443,0.541,0.379,0,0.934,0.759974046,0.106
0.0576,0.909,0.651,1.95E-05,0.473,0.378814572,0.107
7.65E-06,0.436,0.976,0.599,0.288,0.627969627,0.515
4.11E-06,0.387,0.995,0.844,0.0553,0.543023404,0.131
0.0554,0.793,0.88,3.67E-05,0.891,0.45183506,0.497
0.975,0.314,0.0172,0.911,0.0685,0.556862842,0.132
0.0547,0.761,0.728,0.109,0.597,0.516576526,0.0846
0.0439,0.405,0.596,0.00945,0.454,0.634581347,0.108
0.0862,0.788,0.698,0,0.693,0.367365209,0.119
0.263,0.682,0.522,0,0.733,0.392888089,0.349
0.991,0.637,0.0193,0.908,0.139,0.520666757,0.114
0.0401,0.31,0.912,0.0213,0.155,0.313198389,0.309
0.233,0.705,0.437,2.29E-06,0.372,0.49196943,0.0967
0.536,0.754,0.487,0.00105,0.604,0.430829504,0.135
0.159,0.698,0.39,2.05E-05,0.632,0.533754676,0.123
0.9,0.693,0.201,0,0.679,0.414098979,0.112
0.411,0.543,0.964,0.00205,0.777,0.412538449,0.047
0.0339,0.505,0.821,0,0.842,0.502774048,0.213
0.0168,0.681,0.879,3.65E-06,0.558,0.351985775,0.309
0.946,0.628,0.135,1.02E-05,0.773,0.425712608,0.0915
0.952,0.557,0.153,0.893,0.339,0.43766709,0.141
0.368,0.106,0.53,0.00103,0.368,0.738467477,0.536
0.0748,0.219,0.461,0.541,0.0794,0.321477411,0.191
0.0499,0.525,0.632,0.00123,0.549,0.372395865,0.146
0.0244,0.605,0.989,0.00224,0.969,0.567618179,0.277
0.00651,0.528,0.835,0,0.563,0.35748459,0.103
0.0465,0.549,0.679,0.903,0.486,0.530502203,0.07
0.0195,0.434,0.881,0.0224,0.207,0.457186036,0.0962
0.737,0.303,0.806,0.875,0.246,0.685627107,0.156
0.00876,0.763,0.701,0,0.591,0.328676383,0.045
0.385,0.67,0.606,1.57E-06,0.808,0.623177157,0.0797
0.176,0.615,0.526,0.0128,0.383,0.640523681,0.127
0.692,0.571,0.801,2.30E-06,0.859,0.489903781,0.108
0.00331,0.77,0.827,0.000107,0.746,0.5256892,0.0708
0.0105,0.372,0.96,0.00317,0.433,0.428283376,0.352
0.247,0.725,0.311,9.10E-05,0.463,0.324269939,0.114
0.441,0.669,0.462,0.185,0.648,0.492955028,0.114
0.0681,0.777,0.676,0,0.272,0.386641862,0.652
0.0141,0.49,0.598,0.95,0.252,0.670186073,0.128
0.891,0.191,0.535,0.905,0.176,0.307206774,0.0972
0.134,0.85,0.519,0.00109,0.961,0.360991676,0.0974
9.22E-05,0.447,0.792,0.00022,0.35,0.417388412,0.0921
3.44E-05,0.507,0.802,0.000349,0.769,0.380313502,0.213
0.65,0.641,0.462,0,0.317,0.415047617,0.159
0.265,0.537,0.415,0,0.843,0.545208146,0.108
0.526,0.221,0.104,0.939,0.0364,0.436849865,0.116
0.46,0.736,0.832,0,0.847,0.586845553,0.334
0.359,0.38,0.996,0.0929,0.0328,0.390399455,0.236
0.859,0.554,0.109,6.03E-06,0.253,0.476885675,0.0908
0.058,0.652,0.968,0,0.731,0.410509759,0.144
0.0123,0.88,0.458,0.0185,0.92,0.538009174,0.084
0.00113,0.496,0.865,0,0.629,0.524785735,0.425
0.00124,0.543,0.922,0,0.769,0.692641279,0.08
0.0197,0.693,0.822,8.16E-06,0.441,0.484799205,0.132
0.0365,0.765,0.673,0.607,0.56,0.615974079,0.23
0.455,0.568,0.54,0.23,0.716,0.573938326,0.101
0.394,0.688,0.627,0,0.679,0.410756159,0.0969
0.0907,0.478,0.963,0.621,0.16,0.653118802,0.195
0.69,0.661,0.144,0,0.465,0.495878969,0.0825
0.0184,0.443,0.74,9.61E-06,0.453,0.399820128,0.131
0.449,0.897,0.644,0.0264,0.972,0.451633834,0.139
0.831,0.463,0.285,0,0.702,0.676666379,0.0987
0.798,0.338,0.103,0.00129,0.04,0.404633132,0.124
0.501,0.657,0.522,0,0.955,0.457707581,0.104
0.145,0.844,0.688,0.00351,0.726,0.396994748,0.104
0.165,0.659,0.866,3.65E-05,0.765,0.414760151,0.0988
0.0669,0.823,0.744,0,0.798,0.351049456,0.103
0.756,0.593,0.663,0,0.456,0.450586636,0.339
0.00485,0.251,0.467,0.00021,0.0685,0.464512314,0.0815
0.000523,0.547,0.764,1.79E-05,0.722,0.483444008,0.285
0.907,0.524,0.133,0.000247,0.259,0.324885938,0.0999
0.645,0.489,0.275,0.925,0.173,0.492511509,0.126
0.00869,0.535,0.839,0.00183,0.779,0.477768606,0.0702
3.04E-05,0.289,0.918,0.0213,0.366,0.401380658,0.988
0.537,0.667,0.833,0,0.752,0.419088568,0.971
0.435,0.673,0.804,0,0.961,0.545803611,0.0759
0.618,0.497,0.435,0,0.178,0.517295191,0.126
0.000156,0.188,0.949,0.839,0.538,0.443827077,0.32
0.242,0.649,0.671,0,0.339,0.737580439,0.157
0.0131,0.796,0.819,0.00138,0.823,0.451494208,0.0446
0.112,0.591,0.703,0.000288,0.672,0.527565943,0.756
0.0629,0.797,0.636,0,0.967,0.546181424,0.0846
0.945,0.25,0.0304,0.887,0.213,0.316372835,0.136
0.0222,0.766,0.408,0,0.444,0.690702937,0.0826
0.104,0.693,0.938,0.000161,0.913,0.447568242,0.0685
0.659,0.584,0.486,1.61E-05,0.238,0.395499924,0.126
0.0044,0.218,0.706,0.0071,0.177,0.762503747,0.212
0.297,0.579,0.746,5.06E-06,0.767,0.400896073,0.0713
5.52E-05,0.27,0.909,0.000183,0.333,0.543758496,0.977
0.0819,0.714,0.852,0,0.919,0.377878254,0.285
0.944,0.304,0.236,0.000651,0.213,0.341320783,0.209
0.00186,0.531,0.863,8.30E-06,0.756,0.606729991,0.189
0.138,0.799,0.91,0,0.966,0.480655587,0.0294
0.0172,0.393,0.765,0,0.274,0.333000694,0.227
0.0915,0.887,0.451,0.87,0.304,0.3910442,0.103
0.432,0.599,0.269,4.16E-05,0.511,0.504741137,0.167
0.706,0.667,0.287,0.000197,0.241,0.459358458,0.129
0.00261,0.386,0.988,0,0.386,0.430817184,0.132
0.108,0.698,0.555,0.847,0.696,0.381804219,0.0654
0.216,0.466,0.575,0.297,0.373,0.523734431,0.199
0.798,0.301,0.699,0.139,0.0501,0.450266317,0.249
0.0552,0.622,0.517,1.37E-05,0.597,0.464044155,0.0966
0.976,0.324,0.151,0.000108,0.293,0.431531742,0.107
0.0992,0.733,0.634,0.000262,0.692,0.404900064,0.128
0.00884,0.498,0.971,0.552,0.542,0.483242782,0.193
0.00405,0.433,0.961,0,0.502,0.420509472,0.183
0.238,0.718,0.85,1.24E-05,0.721,0.382034192,0.136
0.559,0.809,0.482,0.11,0.909,0.546403183,0.104
0.0129,0.679,0.875,0.000154,0.488,0.357542083,0.345
0.327,0.906,0.607,6.38E-06,0.542,0.533820383,0.196
0.715,0.425,0.525,8.75E-05,0.577,0.43567536,0.928
0.018,0.571,0.666,0.972,0.485,0.477559167,0.362
0.971,0.525,0.138,0.858,0.267,0.66510203,0.105
0.461,0.673,0.728,0,0.918,0.415577376,0.094
0.601,0.705,0.704,0.868,0.506,0.484766352,0.118
0.0613,0.832,0.635,1.11E-05,0.61,0.37332397,0.0906
0.633,0.719,0.407,6.55E-06,0.806,0.590036426,0.145
0.815,0.706,0.396,0.947,0.719,0.427034952,0.0925
0.797,0.834,0.592,0,0.974,0.432550194,0.117
0.262,0.627,0.786,0,0.841,0.526830851,0.436
0.65,0.572,0.55,0,0.938,0.388403619,0.0911
0.889,0.446,0.101,0.744,0.0511,0.274189243,0.252
0.0426,0.325,0.768,4.04E-06,0.454,0.725235825,0.27
0.549,0.464,0.5,1.71E-05,0.359,0.38927423,0.0973
0.0216,0.681,0.716,0,0.543,0.35265516,0.0806
0.000187,0.213,0.988,1.19E-05,0.0572,0.653250215,0.294
0.0715,0.612,0.491,1.20E-06,0.586,0.607440443,0.378
0.98,0.273,0.0335,0.938,0.0945,0.223414522,0.0597
0.255,0.675,0.787,0.00155,0.752,0.474676293,0.0463
0.978,0.659,0.539,0.677,0.947,0.396736028,0.0594
0.0115,0.523,0.448,0.947,0.574,0.698144201,0.0896
0.339,0.68,0.801,4.74E-05,0.925,0.418295983,0.0358
0.8,0.173,0.338,0.548,0.223,0.735202684,0.332
0.00103,0.487,0.912,0.000172,0.601,0.518543615,0.278
0.0443,0.795,0.821,0.742,0.782,0.477830206,0.16
0.894,0.515,0.477,0.808,0.962,0.43911674,0.206
1.65E-05,0.327,0.882,0.00419,0.389,0.51752927,0.983
0.00901,0.462,0.848,0.0498,0.545,0.524913042,0.776
0.986,0.395,0.00978,0.947,0.158,0.452175913,0.1
2.01E-05,0.439,0.981,0.321,0.219,0.644823352,0.252
2.76E-06,0.555,0.886,0.613,0.526,0.493673693,0.0727
0.279,0.673,0.742,0,0.968,0.630499329,0.552
9.29E-06,0.405,0.779,0.94,0.484,0.718500906,0.135
0.283,0.743,0.678,0.000158,0.809,0.463686876,0.068
0.286,0.805,0.556,0,0.724,0.461116108,0.246
0.918,0.349,0.277,0.869,0.16,0.287416789,0.133
0.394,0.515,0.323,0,0.288,0.537376749,0.0943
0.97,0.288,0.175,0.925,0.116,0.425782421,0.0925
0.00193,0.429,0.617,0.000245,0.28,0.361311995,0.0845
0.00079,0.59,0.886,0.00153,0.567,0.547581794,0.0884
0.216,0.499,0.721,9.74E-06,0.843,0.576574801,0.295
0.0214,0.484,0.811,0.00199,0.415,0.32854497,0.301
0.698,0.529,0.49,3.42E-06,0.193,0.455292866,0.384
0.839,0.224,0.351,0.949,0.172,0.707626475,0.0884
0.844,0.596,0.253,0,0.825,0.64578431,0.0864
0.233,0.819,0.84,0,0.827,0.591169864,0.226
0.452,0.615,0.503,0.05,0.224,0.476331276,0.0856
0.883,0.486,0.205,0.018,0.428,0.636782515,0.666
0.000161,0.506,0.764,0.571,0.209,0.379217025,0.196
0.164,0.607,0.69,0.0116,0.392,0.44566686,0.139
9.89E-06,0.271,0.946,0.000257,0.32,0.513200853,0.408
0.0778,0.646,0.74,3.42E-06,0.57,0.427137618,0.178
0.0218,0.673,0.905,0.00501,0.853,0.513480105,0.242
0.473,0.612,0.501,0,0.175,0.478138205,0.108
0.954,0.504,0.315,0.877,0.83,0.598742541,0.0923
0.000141,0.828,0.769,0.741,0.73,0.546411397,0.184
0.544,0.669,0.351,0,0.547,0.378210893,0.179
0.00917,0.958,0.651,0,0.546,0.422994,0.0873
0.643,0.465,0.399,0.92,0.681,0.607025671,0.107
0.0293,0.702,0.552,3.98E-06,0.906,0.649123023,0.0791
0.319,0.481,0.843,4.30E-06,0.423,0.32364162,0.045
0.0157,0.554,0.875,0.00422,0.821,0.414723191,0.0852
0.00437,0.633,0.635,3.13E-06,0.326,0.303728435,0.54
0.211,0.702,0.676,2.20E-05,0.778,0.415868948,0.146
0.172,0.725,0.545,0,0.528,0.365053161,0.265
1.87E-05,0.26,0.943,0.00342,0.191,0.559938729,0.958
0.976,0.486,0.17,0.368,0.227,0.39407902,0.0705
0.963,0.0974,0.14,0.894,0.0846,0.729933842,0.154
0.787,0.431,0.2,0,0.309,0.864591162,0.257
0.748,0.539,0.37,0,0.846,0.391150973,0.0495
0.00882,0.831,0.708,2.57E-05,0.864,0.419696354,0.508
0.275,0.679,0.789,0,0.971,0.722689697,0.165
0.369,0.735,0.741,8.76E-06,0.826,0.364568575,0.323
6.02E-05,0.349,0.925,0.000312,0.282,0.57060372,0.0577
0.164,0.427,0.762,0,0.76,0.688637288,0.312
0.425,0.555,0.228,0,0.474,0.556082577,0.089
0.101,0.69,0.808,0.00102,0.678,0.664687257,0.087
0.479,0.871,0.656,0,0.657,0.513451359,0.0618
0.19,0.564,0.714,0,0.446,0.438874447,0.59
0.524,0.653,0.509,4.02E-06,0.417,0.485066138,0.109
0.363,0.583,0.501,0,0.729,0.544140415,0.125
0.492,0.576,0.276,0.000118,0.867,0.373562156,0.0938
0.0296,0.279,0.618,0.00243,0.218,0.689265606,0.781
0.718,0.796,0.39,5.89E-06,0.474,0.320035974,0.135
0.866,0.502,0.12,0.00604,0.432,0.44238564,0.293
0.00092,0.361,0.751,0.00319,0.335,0.588480003,0.205
0.823,0.804,0.368,0,0.712,0.45018829,0.177
0.989,0.277,0.185,0.0304,0.394,0.327781132,0.351
0.811,0.498,0.165,0,0.553,0.416209801,0.306
0.343,0.699,0.62,2.36E-06,0.51,0.45972395,0.11
0.967,0.152,0.264,0.0263,0.0643,0.609321293,0.11
0.0746,0.128,0.375,0.403,0.0435,0.683278099,0.151
0.000193,0.455,0.919,2.18E-06,0.457,0.579457675,0.678
0.0846,0.561,0.763,0,0.78,0.337394818,0.0622
0.957,0.287,0.242,0.169,0.083,0.348819541,0.113
0.232,0.604,0.475,3.42E-06,0.381,0.328894036,0.0987
0.00219,0.56,0.941,0.0432,0.701,0.413926499,0.731
0.833,0.592,0.379,0.000225,0.814,0.447962482,0.369
0.0318,0.752,0.46,8.58E-05,0.595,0.39760664,0.156
0.291,0.658,0.575,3.95E-06,0.846,0.706509464,0.0766
0.00568,0.576,0.853,0.331,0.386,0.435609654,0.241
0.112,0.213,0.489,0,0.139,0.806330003,0.133
0.0195,0.659,0.948,0.00238,0.349,0.521865901,0.0709
0.766,0.613,0.378,0,0.759,0.600738377,0.0967
7.58E-06,0.644,0.93,0.865,0.239,0.496400514,0.146
0.851,0.781,0.324,0,0.369,0.312356524,0.0964
0.0173,0.704,0.859,0.00766,0.924,0.590369065,0.325
0.891,0.431,0.45,0.00157,0.596,0.611974194,0.146
0.0251,0.444,0.732,0,0.508,0.727933899,0.756
0.000285,0.361,0.985,5.52E-05,0.237,0.587827044,0.26
0.432,0.845,0.43,0,0.653,0.461337867,0.128
0.00254,0.155,0.947,0.00251,0.27,0.761793295,0.235
0.654,0.379,0.364,0.491,0.402,0.60730903,0.11
0.586,0.472,0.342,0,0.386,0.597260038,0.144
0.0101,0.779,0.818,0.000381,0.75,0.377800228,0.0993
0.0377,0.663,0.508,1.85E-05,0.75,0.426308073,0.148
0.000292,0.615,0.929,0.119,0.54,0.439211193,0.64
0.29,0.457,0.651,6.26E-06,0.908,0.772774499,0.0382
0.949,0.33,0.317,0.0004,0.326,0.389430283,0.137
0.907,0.38,0.388,0.0756,0.835,0.719006024,0.108
0.163,0.845,0.528,5.77E-06,0.521,0.451531167,0.066
0.000192,0.623,0.898,0.303,0.786,0.537943468,0.138
0.0152,0.442,0.913,0.0514,0.243,0.542132259,0.82
0.627,0.749,0.647,3.66E-06,0.863,0.690144431,0.0567
0.000601,0.592,0.896,7.78E-06,0.518,0.533881983,0.296
0.00166,0.523,0.955,1.91E-05,0.675,0.43888266,0.0749
0.993,0.361,0.0972,0.972,0.0702,0.260341592,0.0772
0.0151,0.634,0.617,1.16E-05,0.26,0.362720579,0.0887
0.00127,0.4,0.996,0,0.0612,0.538202187,0.409
0.457,0.189,0.252,0.915,0.0881,0.327789345,0.095
0.0243,0.482,0.908,0.153,0.506,0.424287597,0.457
0.00487,0.594,0.832,0.000247,0.874,0.425125356,0.124
0.0469,0.758,0.544,0,0.627,0.626002538,0.243
0.000723,0.432,0.93,0.772,0.315,0.574796618,0.103
0.167,0.874,0.857,3.23E-05,0.895,0.440102338,0.315
0.0407,0.428,0.925,8.77E-06,0.658,0.399409463,0.124
0.00163,0.748,0.801,8.65E-06,0.552,0.427260818,0.497
0.00179,0.151,0.854,0.000851,0.287,0.744389278,0.0878
0.0325,0.476,0.95,0.00251,0.208,0.574874644,0.161
0.146,0.566,0.262,9.28E-06,0.0783,0.501657037,0.0906
0.424,0.508,0.366,0.793,0.575,0.486725228,0.115
0.0644,0.724,0.852,0,0.708,0.703022911,0.191
0.609,0.461,0.35,0.000117,0.287,0.342318701,0.0893
0.3,0.73,0.691,0,0.813,0.399623009,0.0782
0.224,0.779,0.78,0,0.886,0.37968929,0.191
0.00046,0.728,0.731,0.635,0.577,0.492745588,0.297
0.00905,0.616,0.676,0,0.819,0.830998698,0.181
0.953,0.374,0.179,0.425,0.104,0.31429076,0.152
0.000651,0.294,0.998,0.000517,0.18,0.688805661,0.704
0.746,0.719,0.261,8.50E-05,0.453,0.430632384,0.104
0.0344,0.79,0.869,0,0.827,0.426903539,0.25
0.588,0.668,0.261,0.000391,0.282,0.605510314,0.116
0.674,0.637,0.568,0,0.749,0.328216437,0.365
0.00585,0.814,0.767,0.21,0.336,0.415565056,0.324
0.0583,0.75,0.467,1.95E-06,0.61,0.63939435,0.0766
0.1,0.776,0.602,0,0.852,0.704365788,0.0709
0.118,0.739,0.701,0,0.594,0.59145733,0.179
0.906,0.551,0.199,0.818,0.185,0.681918795,0.578
0.0755,0.743,0.894,0.00283,0.77,0.393828514,0.367
0.0812,0.623,0.874,0.601,0.59,0.377258149,0.117
0.0105,0.746,0.697,0,0.452,0.397179547,0.0459
0.717,0.696,0.192,0.00341,0.284,0.599563873,0.117
0.0784,0.587,0.88,0,0.778,0.530670576,0.182
0.88,0.687,0.523,0.567,0.811,0.416279614,0.0965
0.646,0.734,0.496,0,0.88,0.476548929,0.0856
1.20E-05,0.301,0.833,0.844,0.761,0.484569232,0.114
0.0362,0.645,0.499,0.725,0.89,0.517270551,0.0923
0.047,0.958,0.265,0.66,0.385,0.546177317,0.104
0.534,0.226,0.526,0.305,0.281,0.69217312,0.108
0.0725,0.545,0.865,0,0.494,0.36060565,0.353
0.262,0.436,0.95,0.00495,0.808,0.557450094,0.146
1.13E-05,0.331,0.931,0.0397,0.535,0.540982395,0.259
0.796,0.665,0.523,0.0767,0.102,0.820998986,0.0964
0.0398,0.903,0.638,0,0.612,0.431494782,0.0775
0.705,0.485,0.316,0.00679,0.0889,0.444512889,0.0799
0.853,0.719,0.428,0.12,0.665,0.44691939,0.156
0.163,0.675,0.7,0,0.906,0.515611461,0.0583
0.94,0.514,0.381,0.131,0.0631,0.755202109,0.634
0.0844,0.6,0.91,0,0.557,0.348585462,0.116
0.0135,0.708,0.758,0,0.543,0.654892878,0.0931
0.0256,0.771,0.745,0.000374,0.599,0.438217382,0.107
0.858,0.617,0.225,0.812,0.0397,0.431182676,0.0878
0.196,0.632,0.402,0.691,0.542,0.386210663,0.0715
0.000143,0.59,0.933,0.801,0.149,0.566784528,0.351
0.459,0.806,0.489,0.000277,0.703,0.332700908,0.115
0.65,0.769,0.307,0.0345,0.0914,0.492647029,0.105
0.00178,0.771,0.844,7.41E-06,0.376,0.384009495,0.0371
0.139,0.635,0.62,7.05E-05,0.92,0.439786125,0.0983
0.00418,0.532,0.685,0.00685,0.194,0.517295191,0.282
0.213,0.808,0.959,3.50E-06,0.848,0.634659373,0.329
0.135,0.878,0.594,7.67E-05,0.916,0.553240769,0.0692
0.000111,0.556,0.975,0.762,0.511,0.566735248,0.542
0.438,0.449,0.682,4.92E-05,0.472,0.591514823,0.175
0.881,0.407,0.258,0.000455,0.194,0.420566965,0.127
0.552,0.767,0.671,3.23E-05,0.921,0.556320763,0.201
0.822,0.759,0.398,0.658,0.154,0.636478623,0.105
0.000515,0.378,0.947,0.00609,0.348,0.526453038,0.0331
0.017,0.791,0.788,0,0.963,0.646724735,0.136
0.173,0.73,0.333,0,0.806,0.344946963,0.103
0.0682,0.726,0.374,0.942,0.385,0.492856468,0.0642
0.000101,0.264,0.936,0.594,0.351,0.603009359,0.199
4.27E-05,0.533,0.369,0.785,0.602,0.371052988,0.295
0.434,0.852,0.75,0,0.934,0.295745092,0.265
0.953,0.133,0.164,0.113,0.178,0.330491526,0.303
0.44,0.636,0.253,0.873,0.0427,0.404674198,0.0866
0.0714,0.622,0.654,0.885,0.27,0.369566378,0.194
0.00122,0.523,0.99,0,0.69,0.755670268,0.0719
0.00509,0.68,0.97,0.292,0.322,0.563219949,0.217
0.828,0.571,0.293,0.179,0.23,0.339805427,0.112
0.0177,0.47,0.348,0.00382,0.669,0.504962896,0.121
0.000646,0.345,0.912,0.00122,0.391,0.578459757,0.109
0.502,0.439,0.321,9.10E-06,0.392,0.321017466,0.145
0.663,0.644,0.518,0.000264,0.456,0.599600833,0.109
0.0537,0.567,0.723,0.658,0.592,0.384609067,0.18
0.426,0.346,0.175,0.000263,0.357,0.690103365,0.154
0.649,0.581,0.594,0.000476,0.702,0.403976066,0.115
0.442,0.444,0.536,0,0.596,0.32039736,0.179
0.0392,0.442,0.779,0.0139,0.741,0.569437429,0.186
0.712,0.615,0.459,0.00208,0.457,0.58324812,0.0887
0.0153,0.555,0.555,1.43E-05,0.516,0.556916228,0.193
0.182,0.699,0.491,0,0.578,0.36682313,0.11
0.017,0.521,0.701,0.832,0.0691,0.739465395,0.0937
0.0225,0.722,0.838,0.00145,0.523,0.488827837,0.0747
0.363,0.569,0.446,3.01E-05,0.767,0.337193592,0.0863
0.0497,0.757,0.584,0.000498,0.639,0.501221731,0.132
0.0117,0.753,0.938,0.925,0.471,0.563396535,0.354
0.565,0.803,0.384,0.00114,0.55,0.414694444,0.114
0.000224,0.267,0.898,0.598,0.532,0.350129565,0.0773
0.0513,0.505,0.505,0.0811,0.622,0.66168529,0.0989
0.0458,0.936,0.736,0.766,0.377,0.563059789,0.123
2.36E-05,0.419,0.834,0.553,0.089,0.515631994,0.36
0.735,0.55,0.555,1.37E-05,0.625,0.382954083,0.208
0.777,0.418,0.426,8.38E-05,0.366,0.721120953,0.253
0.0595,0.658,0.631,2.83E-05,0.711,0.337727458,0.188
0.0149,0.524,0.919,7.05E-05,0.848,0.361102556,0.131
0.000353,0.369,0.852,0,0.538,0.395175498,0.478
0.508,0.725,0.733,0,0.843,0.411942983,0.173
0.648,0.347,0.35,0.0125,0.349,0.335205969,0.465
9.94E-06,0.258,0.946,0.00533,0.636,0.73708764,0.05
6.71E-05,0.371,0.806,6.54E-06,0.645,0.38442016,0.309
0.548,0.67,0.576,1.68E-06,0.509,0.443424624,0.0731
0.154,0.533,0.524,0,0.462,0.557413134,0.0789
0.000568,0.477,0.929,0.672,0.364,0.632343218,0.0897
0.337,0.594,0.526,0.000229,0.817,0.493612093,0.133
0.943,0.199,0.0673,0.105,0.0575,0.305904964,0.15
0.0341,0.803,0.538,0.963,0.546,0.563240482,0.103
0.0321,0.505,0.828,0,0.31,0.536185818,0.138
0.0218,0.44,0.829,6.30E-06,0.651,0.553589835,0.292
0.21,0.102,0.614,0.714,0.0379,0.748845002,0.0996
0.18,0.418,0.352,0.000137,0.643,0.679003068,0.101
0.928,0.383,0.261,0.000138,0.35,0.531188015,0.0876
0.777,0.39,0.574,0.121,0.6,0.402690682,0.738
